أحد,520000,50000
أحد,550000,27300
أحد,481251,87500
أحد,400000,31250
أحد,200000,62500
أحد,45000,61250
أحد,424533,36875
أخرى,764400,72800
أخرى,750000,56900
ارضة الجو منطقة العز…,700000,50000
اشبيليا,1170000,36000
اشبيليا,1500000,40000
اشبيليا,1493787,40500
اشبيليا,992000,42000
اشبيليا,2880000,144000
اشبيليا,1319809,35000
اشبيليا,1265000,41600
اشبيليا,1200000,41600
اشبيليا,630000,31250
اشبيليا,950933,31250
اشبيليا,600000,31250
اشبيليا,660000,40010
اشبيليا,1990000,80550
اشبيليا,1853450,45000
اشبيليا,352226,58150
اشبيليا,2022719,61425
اشبيليا,2000000,42000
اشبيليا,2000000,42000
اشبيليا,1000000,28000
اشبيليا,700000,28000
الازدهار,1150000,62500
الازدهار,1085400,32400
الازدهار,450000,62500
الاندلس,10000,30625
الاندلس,1330106,37500
الاندلس,600000,30000
الاندلس,700000,30000
الاندلس,50000,75000
الاندلس,900000,45000
الاندلس,1218750,48750
الاندلس,1218750,48750
البديعة,400000,52500
البديعة,300000,40000
البديعة,570000,44100
البديعة,900000,37500
البديعة,200000,50000
البديعة,1251255,75000
البديعة,400000,30000
البديعة,690000,37500
البديعة,200000,50000
البديعة,400000,48000
البديعة,60000,52900
البديعة,700000,31250
البديعة,600000,42000
البديعة,1100000,50000
البديعة,1200000,65000
البديعة,920000,75000
البديعة,700000,95667
البديعة,70000,6300
البرية,267000,63000
البرية,240000,70500
البرية,100000,35250
البرية,250000,63000
البرية,200000,63000
البرية,160000,66000
البرية,200000,63000
البرية,100000,54990
البيان,950000,34887
البيان,660000,60000
البيان,480000,30012
البيان,1100000,54262
البيان,765000,42500
البيان,722000,40131
البيان,100000,60438
البيان,1478750,113750
البيان,1478750,113750
البيان,1478750,113750
البيان,1478750,113750
البيان,450000,44800
البيان,100000,42000
البيان,100000,42000
البيان,425000,42500
البيان,630000,45000
البيان,565000,45260
البيان,1000000,29350
البيان,1050000,105000
البيان,877176,69069
البيان,838136,65995
البيان,877176,69069
البيان,838136,65995
البيان,1049590,104959
البيان,899650,94792
البيان,1117110,111711
التعاون,1380000,37500
التعاون,2045000,31250
التعاون,1625000,24200
التعاون,980000,41250
التعاون,955000,29100
الجزيرة,1535000,48400
الجنادرية,596330,54000
الجنادرية,500000,54000
الجنادرية,430000,54000
الجنادرية,540000,40000
الجنادرية,720000,60000
الجنادرية,427000,60800
الجنادرية,1000000,42000
الجنادرية,1080000,35700
الجنادرية,462500,25000
الجنادرية,462500,25000
الجنادرية,793182,61014
الجنادرية,100000,37205
الجنادرية,1409579,30000
الجنادرية,800000,54000
الجنادرية,820000,53580
الجنادرية,760000,42000
الجنادرية,875000,39000
الجنادرية,418821,32575
الجنادرية,439833,31850
الجنادرية,100000,45710
الجنادرية,100000,27630
الجنادرية,100000,31930
الحائر,217391,60000
الحائر,217391,60000
الحائر,217391,60000
الحائر,220002,60000
الحائر,276190,85485
الحائر,200000,60000
الحائر,210000,60000
الحائر,225000,60000
الحائر,210000,60000
الحائر,210000,59999
الحائر,225000,60000
الحائر,210000,60000
الحائر,225000,60000
الحائر,225000,60000
الحائر,55000,56000
الحائر,344000,37500
الحائر,100000,60000
الحائر,100000,60000
الحائر,55000,30000
الحائر,170000,25500
الحائر,37000,37676
الحائر,20000,40000
الحائر,95000,40000
الحائر,95000,40000
الحزم,420000,30000
الحزم,958000,24000
الحزم,50000,22800
الحزم,105000,39479
الحزم,845000,57500
الحزم,742500,56250
الحزم,420000,30000
الحزم,400000,31250
الحزم,1020000,59400
الحزم,985000,25000
الحزم,400000,57500
الحزم,2470000,190000
الحزم,508202,62500
الحزم,422000,33750
الحزم,330000,37500
الحزم,330000,37500
الحزم,330000,37500
الحزم,1370000,37496
الحمراء,500000,115500
الحمراء,1850000,37500
الحمراء,1400000,50000
الحمراء,2800000,87500
الحمراء,5600000,175000
الحمراء,1400000,112500
الحمراء,3000000,112500
الحمراء,4000000,123750
الحمراء,3200000,150000
الحمراء,500000,28350
الحمراء,2500000,39150
الحمراء,2200000,60000
الخالدية,640625,62500
الخالدية,100000,13000
الخزامى,3543750,87500
الخزامى,9094916,90000
الخزامى,11470210,160371
الخزامى,22529790,311392
الخزامى,10437679,228146
الخزامى,10436993,228131
الخليج,775000,38750
الخليج,775000,38750
الخليج,1600000,52000
الخليج,800000,52000
الخليج,950000,50000
الخليج,1782000,81000
الخليج,1691000,62500
الخليج,500000,33333
الخليج,1530000,40500
الخليج,2650000,128000
الخليج,700000,39000
الخليج,1622400,67600
الخير,1000000,224000
الخير,1000000,245000
